wavelength_nm,paper_loss_db_km
1634.4,0.10049767500000002
1634.8,0.10168237499999999
1635.2,0.10227345000000002
1635.6,0.10149842499999999
1636,0.102821775
1636.4,0.10261870000000002
1636.8,0.10182622499999999
1637.2,0.10290335
1637.6,0.10265704999999997
1638,0.103161075
1638.4,0.10397995000000002
1638.8,0.10345022499999999
1639.2,0.1034458
1639.6,0.10421154999999999
1640,0.10442104999999999
1640.4,0.10502920000000002
1640.8,0.1056197
1641.2,0.10568295
1641.6,0.10543317499999999
1642,0.105777025
1642.4,0.1055689
1642.8,0.105714775
1643.2,0.1055248
1643.6,0.10543485
1644,0.106634125
1644.4,0.10666550000000002
1644.8,0.106046925
1645.2,0.10648217500000004
1645.6,0.10534749999999996
1646,0.105995075
1646.4,0.10677132500000003
1646.8,0.10753144999999997
1647.2,0.10895092500000003
1647.6,0.10942232499999996
1648,0.10938125
1648.4,0.11038500000000004
1648.8,0.11000449999999998
1649.2,0.11075325000000003
1649.6,0.11095424999999996
1650,0.11160625
1650.4,0.116227284
